연번,분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드명칭,비고
16362,331,320300BIJ,644901501,에스.디1-3주_(500mL/백),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16363,331,320300BIJ,640002320,씨제이염화나트륨-포도당(1:3)주사액_(500mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16364,331,320300BIJ,645100852,대한염화나트륨포도당주사액(1-3)_(500mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16365,331,320400BIJ,644901522,에스.디1-4주_(500mL/백),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16366,331,320400BIJ,640002330,씨제이염화나트륨-포도당(1:4)주사액_(500mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16367,331,320400BIJ,645100822,대한염화나트륨포도당주사액(1:4)_(500mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16368,331,320600BIJ,645100892,대한젖산나트륨염화나트륨포도당주사액(1-2-3)_(500mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16369,331,320600BIJ,640001570,씨제이디에스엘1:2:3주사액_(500mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16370,331,320700BIJ,645102661,하트만액_(500mL/병),대한약품공업(주),B05BB01,electrolytes,
16371,331,320700BIJ,645102662,하트만액_(500mL/백),대한약품공업(주),B05BB01,electrolytes,
16372,331,320700BIJ,645102663,하트만액_(500mL/병(PP)),대한약품공업(주),B05BB01,electrolytes,
16373,331,320700BIJ,640002670,씨제이하트만액_(500mL),씨제이헬스케어(주),B05BB01,electrolytes,
16374,331,320700BIJ,644904482,하트만용액_(500mL/백),제이더블유중외제약(주),B05BB01,electrolytes,
16375,331,320900BIJ,644911931,하트만덱스액_(500mL/백),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16376,331,320900BIJ,640002640,씨제이하트만-디액_(500mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16377,331,320900BIJ,645101061,대한하트만덱스주사액_(500mL/병),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16378,331,320900BIJ,645101062,대한하트만덱스주사액_(500mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16379,331,320900BIJ,645101063,대한하트만덱스주사액_(500mL/병(PP)),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16380,331,348500BIJ,644902202,중외5%포도당가0.45%염화나트륨주_(1000mL/백),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16381,331,348600BIJ,667400260,비브라운5%포도당생리식염주사액_(1000mL),비브라운코리아(주),B05BB02,electrolytes with carbohydrates,
16382,331,348600BIJ,644902220,중외5%포도당생리식염액(수출명:5%DextroseinnormalsalineInj.)_(1000mL),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16383,331,348600BIJ,645100251,대한5%포도당가생리식염액_(1000mL/병),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16384,331,348600BIJ,645100252,대한5%포도당가생리식염액_(1000mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16385,331,348600BIJ,640001350,씨제이5%포도당생리식염주사액_(1000mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16386,331,348700BIJ,645100142,대한10%포도당가생리식염액_(1000mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16387,331,349000BIJ,640002610,씨제이플라스마솔루션에이주_(1000mL),씨제이헬스케어(주),B05BB04,electrolytes in combination with other drugs,
16388,331,349000BIJ,646601620,플라스마라이트148주_(1000mL),(주)박스터,B05BB04,electrolytes in combination with other drugs,
16389,331,349000BIJ,678900420,플라주오피주_(1000mL),제이더블유생명과학(주),B05BB04,electrolytes in combination with other drugs,
16390,331,349000BIJ,645100120,대한플라스콘주_(1000mL),대한약품공업(주),B05BB04,electrolytes in combination with other drugs,
16391,331,349300BIJ,644901530,에스.디1-4주_(1000mL),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16392,331,349300BIJ,640002340,씨제이염화나트륨-포도당(1:4)주사액_(1000mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16393,331,349300BIJ,645100812,대한염화나트륨포도당주사액(1:4)_(1000mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16394,331,349400BIJ,645102671,하트만액_(1000mL/병),대한약품공업(주),B05BB01,electrolytes,
16395,331,349400BIJ,645102672,하트만액_(1000mL/백),대한약품공업(주),B05BB01,electrolytes,
16396,331,349400BIJ,644904491,하트만용액_(1000mL/백),제이더블유중외제약(주),B05BB01,electrolytes,
16397,331,349400BIJ,644904492,하트만용액_(1000mL/병),제이더블유중외제약(주),B05BB01,electrolytes,
16398,331,349400BIJ,640002680,씨제이하트만액_(1000mL),씨제이헬스케어(주),B05BB01,electrolytes,
16399,331,349500BIJ,644904471,하트만덱스액_(1000mL/백),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16400,331,349500BIJ,645101071,대한하트만덱스주사액_(1000mL/병),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16401,331,349500BIJ,645101072,대한하트만덱스주사액_(1000mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16402,331,349500BIJ,640002650,씨제이하트만-디액_(1000mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16403,331,367800BIJ,644901851,중외10%포도당가0.45%염화나트륨주_(1000mL/백),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16404,331,389800BIJ,645102402,파티마솔주_(500mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16405,331,400600BIJ,645100281,대한5%포도당가칼륨나트륨주3호_(500mL/병),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16406,331,400600BIJ,645100282,대한5%포도당가칼륨나트륨주3호_(500mL/백),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16407,331,400600BIJ,640001320,씨제이5%포도당나트륨칼륨주3_(500mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16408,331,491500BIJ,644900290,5%포도당가엔에이.케이주9_(1000mL),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16409,331,494800BIJ,640001280,씨제이5%포도당0.2%염화나트륨주사액_(1000mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16410,331,496200BIJ,678900040,10%포도당가엔에이.케이주2_(1000mL),제이더블유생명과학(주),B05BB02,electrolytes with carbohydrates,
16411,331,496300BIJ,678900030,10%포도당가엔에이.케이주1_(1000mL),제이더블유생명과학(주),B05BB02,electrolytes with carbohydrates,
16412,331,496700BIJ,678900020,0.9%엔에이시엘.케이40주_(1000mL),제이더블유생명과학(주),B05BB01,electrolytes,
16413,331,512700BIJ,667400420,비브라운하트만액_(1000mL),비브라운코리아(주),B05BB01,electrolytes,
16414,331,512800BIJ,667400410,비브라운하트만액_(500mL),비브라운코리아(주),B05BB01,electrolytes,
16415,331,518100BIJ,678900860,엔에이.케이주200_(100mL),제이더블유생명과학(주),B05BB01,electrolytes,
16416,331,519400BIJ,644913480,엔에이.케이주20_(1000mL),제이더블유중외제약(주),B05BB01,electrolytes,
16417,331,653700BIJ,644914191,5%포도당가엔에이.케이주2_(500mL),제이더블유중외제약(주),B05BB02,electrolytes with carbohydrates,
16418,331,653700BIJ,645104351,대한5%포도당가칼륨나트륨주2호_(500mL),대한약품공업(주),B05BB02,electrolytes with carbohydrates,
16419,331,653700BIJ,640007051,씨제이5%포도당나트륨칼륨주2_(500mL),씨제이헬스케어(주),B05BB02,electrolytes with carbohydrates,
16420,332,152904BIJ,654400501,"노보세븐알티주(활성형 엡타코그알파, 유전자재조합 혈액응고인자 VIIa)_(100KI.U)",노보노디스크제약(주),B02BD08,coagulation factor VIIa,
16421,332,152905BIJ,654400491,"노보세븐알티주(활성형 엡타코그알파, 유전자재조합 혈액응고인자 VIIa)_(50KI.U)",노보노디스크제약(주),B02BD08,coagulation factor VIIa,
16422,332,152906BIJ,654400511,"노보세븐알티주(활성형 엡타코그알파, 유전자재조합 혈액응고인자 VIIa)_(250KI.U)",노보노디스크제약(주),B02BD08,coagulation factor VIIa,
16423,332,168430BIJ,645300751,보트로파제주사(헤모코아귤라제)_(1KU/1mL),한림제약(주),B02BX03,batroxobin,
16424,332,168431BIJ,645300761,보트로파제주사(헤모코아귤라제)_(2KU/2mL),한림제약(주),B02BX03,batroxobin,
16425,332,242531BIJ,648502361,신풍트라넥삼산주사500밀리그램_(0.5g/5mL),신풍제약(주),B02AA02,tranexamic acid,
16426,332,242532BIJ,644304321,트레민주사(트라넥삼산)(수출명:Mexabrin Inj.)_(1g/10mL),한국유나이티드제약(주),B02AA02,tranexamic acid,
16427,332,242530BIJ,650500941,트렌자민주250밀리그람(트라넥삼산)_(0.25g/5mL),(주)제일제약,B02AA02,tranexamic acid,
16428,332,242530BIJ,670603794,"휴온스트라넥사민주사250mg(수출명:TRANEX INJ.EXAMIN INJ., Citranex Inj.)_(0.25g/5mL)",(주)휴온스,B02AA02,tranexamic acid,
16429,332,251030BIJ,653101771,휘브릭스주사(P-아미노메칠안식향산)_(50mg/5mL),(주)비씨월드제약,B02AA03,aminomethylbenzoic acid,
16430,332,251030BIJ,655600851,블리스탑주(파라아미노메칠안식향산)_(50mg/5mL),한올바이오파마(주),B02AA03,aminomethylbenzoic acid,
16431,332,251030BIJ,645102011,에스빅스주(P-아미노메칠안식향산)_(50mg/5mL),대한약품공업(주),B02AA03,aminomethylbenzoic acid,
16432,333,140232BIJ,648901171,프라그민주10000IU/ml(달테파린나트륨)_(10KI.U/1mL),한국화이자제약(주),B01AB04,dalteparin,
16433,333,140230BIJ,648901162,프라그민주0.2밀리리터(달테파린나트륨)_(2.5KI.U/0.2mL),한국화이자제약(주),B01AB04,dalteparin,
16434,333,140234BIJ,648901192,프라그민주4밀리리터(달테파린나트륨)_(10KI.U/4mL),한국화이자제약(주),B01AB04,dalteparin,
16435,333,140231BIJ,648901182,프라그민주25000IU/ml(달테파린나트륨)_(7.5KI.U/0.3mL),한국화이자제약(주),B01AB04,dalteparin,
16436,333,140233BIJ,648901802,프라그민주25000IU/ml(달테파린나트륨)_(10KI.U/0.4mL),한국화이자제약(주),B01AB04,dalteparin,
16437,333,152130BIJ,648202091,크녹산주(에녹사파린나트륨)_(20mg/0.2mL),(주)유영제약,B01AB05,enoxaparin,
16438,333,152130BIJ,652000461,크렉산주(에녹사파린나트륨)_(20mg/0.2mL),(주)사노피-아벤티스코리아,B01AB05,enoxaparin,
16439,333,152131BIJ,648203701,크녹산주(에녹사파린나트륨)_(30mg/0.3mL),(주)유영제약,B01AB05,enoxaparin,
16440,333,152132BIJ,648202101,크녹산주(에녹사파린나트륨)_(40mg/0.4mL),(주)유영제약,B01AB05,enoxaparin,
16441,333,152132BIJ,652000471,크렉산주(에녹사파린나트륨)_(40mg/0.4mL),(주)사노피-아벤티스코리아,B01AB05,enoxaparin,
16442,333,152133BIJ,648202111,크녹산주(에녹사파린나트륨)_(60mg/0.6mL),(주)유영제약,B01AB05,enoxaparin,
16443,333,152133BIJ,654802161,비엠에녹사파린주(에녹사파린나트륨)_(6KI.U/0.6mL),(주)한국비엠아이,B01AB05,enoxaparin,
16444,333,152133BIJ,652000481,크렉산주(에녹사파린나트륨)_(60mg/0.6mL),(주)사노피-아벤티스코리아,B01AB05,enoxaparin,
16445,333,152134BIJ,648201721,크녹산주(에녹사파린나트륨)_(80mg/0.8mL),(주)유영제약,B01AB05,enoxaparin,
16446,333,152134BIJ,652000491,크렉산주(에녹사파린나트륨)_(80mg/0.8mL),(주)사노피-아벤티스코리아,B01AB05,enoxaparin,
16447,333,168630BIJ,654802151,비엠헤파린나트륨주사20000단위_(20KI.U/20mL),(주)한국비엠아이,B01AB01,heparin,
16448,333,168630BIJ,644903601,중외헤파린나트륨주사액1000아이유_(20KI.U/20mL),제이더블유중외제약(주),B01AB01,heparin,
16449,333,168630BIJ,693201691,케이헤파린주20000단위(헤파린나트륨)_(20KI.U/20mL),(주)한국글로벌제약,B01AB01,heparin,
16450,333,168630BIJ,670602341,"파인주사1,000IU/mL(헤파린나트륨)_(20KI.U/20mL)",(주)휴온스,B01AB01,heparin,
16451,333,168632BIJ,670607571,"파인주사1,000IU/mL(헤파린나트륨)_(5KI.U/5mL)",(주)휴온스,B01AB01,heparin,
16452,333,168631BIJ,643600851,녹십자헤파린나트륨주사액_(25KI.U/5mL),(주)녹십자,B01AB01,heparin,
16453,333,168631BIJ,654802091,비엠헤파린나트륨주사25000단위_(25KI.U/5mL),(주)한국비엠아이,B01AB01,heparin,
16454,333,168631BIJ,644903621,중외헤파린주_(25KI.U/5mL),제이더블유중외제약(주),B01AB01,heparin,
16455,333,168631BIJ,693201701,케이헤파린주25000단위(헤파린나트륨)_(25KI.U/5mL),(주)한국글로벌제약,B01AB01,heparin,
16456,333,168631BIJ,670602351,"파인주사5,000IU/mL(헤파린나트륨)_(25KI.U/5mL)",(주)휴온스,B01AB01,heparin,
16457,333,168631BIJ,645302871,한림헤파린나트륨주_(25KI.U/5mL),한림제약(주),B01AB01,heparin,
16458,333,198430BIJ,652105371,후락시파린주사2850IU(프리필드)(나드로파린칼슘)_(2.85KI.U/0.3mL),(주)한독,B01AB06,nadroparin,
16459,333,198432BIJ,652105391,후락시파린주사5700IU(프리필드)(나드로파린칼슘)_(5.7KI.U/0.6mL),(주)한독,B01AB06,nadroparin,
16460,333,380700BIJ,50700020,보인에이.씨.디.에이액,태창산업(주),B01AX,Other antithrombotic agents,
16461,333,450130BIJ,652105361,아릭스트라주(폰다파리눅스나트륨)_(2.5mg/0.5mL),(주)한독,B01AX05,fondaparinux,
16462,333,465830BIJ,655402981,자이버주2500IUAntiXa/0.2mL(베미파린나트륨)_(25mg/0.2mL),일성신약(주),B01AB12,bemiparin,
16463,333,465831BIJ,655402991,자이버주3500IUAntiXa/0.2mL(베미파린나트륨)_(35mg/0.2mL),일성신약(주),B01AB12,bemiparin,
16464,333,650501BIJ,652105531,데피텔리오주200밀리그램(데피브로타이드)_(0.2g/2.5mL),(주)한독,B01AX01,defibrotide,
16465,339,158930BIJ,642501541,류코스팀주사액75마이크로그램(재조합휠그라스팀)_(75μg/0.3mL),동아에스티(주),L03AA02,filgrastim,
16466,339,158930BIJ,666300111,그라신프리필드시린지주(필그라스팀)_(75μg/0.3mL),한국쿄와하코기린(주),L03AA02,filgrastim,
16467,339,158931BIJ,640000231,류코카인주150(재조합인과립구콜로니자극인자)_(0.15mg/0.6mL),씨제이헬스케어(주),L03AA02,filgrastim,
16468,339,158931BIJ,642501521,류코스팀주사액150마이크로그램(재조합휠그라스팀)_(0.15mg/0.6mL),동아에스티(주),L03AA02,filgrastim,
16469,339,158931BIJ,666300121,그라신프리필드시린지주(필그라스팀)_(0.15mg/0.6mL),한국쿄와하코기린(주),L03AA02,filgrastim,
16470,339,158932BIJ,640000241,류코카인주300(재조합인과립구콜로니자극인자)_(0.3mg/1.2mL),씨제이헬스케어(주),L03AA02,filgrastim,
16471,339,158932BIJ,642501531,류코스팀주사액300마이크로그램(재조합휠그라스팀)_(0.3mg/1.2mL),동아에스티(주),L03AA02,filgrastim,
16472,339,158934BIJ,642507081,류코스팀주사액프리필드시린지(재조합휠그라스팀)_(0.15mg/0.5mL),동아에스티(주),L03AA02,filgrastim,
16473,339,158935BIJ,642507091,류코스팀주사액프리필드시린지(재조합휠그라스팀)_(0.3mg/1mL),동아에스티(주),L03AA02,filgrastim,
16474,339,158936BIJ,642507071,류코스팀주사액프리필드시린지(재조합휠그라스팀)_(75μg/0.25mL),동아에스티(주),L03AA02,filgrastim,
16475,339,158933BIJ,666300101,그라신300프리필드시린지주(필그라스팀)_(0.3mg/0.7mL),한국쿄와하코기린(주),L03AA02,filgrastim,
16476,339,181801BIJ,644902381,뉴트로진주100마이크로그램(레노그라스팀)(유전자재조합)_(0.1mg/1병),제이더블유중외제약(주),L03AA10,lenograstim,
16477,339,181802BIJ,644902361,뉴트로진주250마이크로그램(레노그라스팀)(유전자재조합)_(0.25mg/1병),제이더블유중외제약(주),L03AA10,lenograstim,
16478,339,181803BIJ,644902371,뉴트로진주50마이크로그램(레노그라스팀)(유전자재조합)_(50μg/1병),제이더블유중외제약(주),L03AA10,lenograstim,
16479,339,210430BIJ,645402291,제일펜타스타치10%주_(50g/500mL/백),제일약품(주),B05AA07,hydroxyethylstarch,
16480,339,216030BIJ,644904253,포스텐주(인산이수소칼륨)_(2.722g/20mL/앰플(PP)),제이더블유중외제약(주),B05XA06,"potassium phosphate, incl. combinations with other potassium salts",
16481,339,220330BIJ,645302983,한림프로타민황산염주사액_(50mg/5mL),한림제약(주),V03AB14,protamine,
16482,339,319200BIJ,650900300,볼루벤주(VoluvenInj.)_(500mL),프레지니우스카비코리아(주),B05AA07,hydroxyethylstarch,
16483,339,321000BIJ,644900714,라시크롤주_(20mL/앰플(PP)),제이더블유중외제약(주),B05XA30,combinations of electrolytes,
16484,339,362800BIJ,644900722,라시크롤주_(100mL/병(PP)),제이더블유중외제약(주),B05XA30,combinations of electrolytes,
16485,339,431630BIJ,52800061,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(250I.U/1병)",샤이어파마코리아(유),B02BD02,coagulation factor VIII,
16486,339,431630BIJ,641104881,코지네이트-에프에스 주 (유전자재조합항혈우병인자)_(250I.U),바이엘코리아(주),B02BD02,coagulation factor VIII,
16487,339,431631BIJ,52800062,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(500I.U/1병)",샤이어파마코리아(유),B02BD02,coagulation factor VIII,
16488,339,431631BIJ,641104891,코지네이트-에프에스 주 (유전자재조합항혈우병인자)_(500I.U),바이엘코리아(주),B02BD02,coagulation factor VIII,
16489,339,431632BIJ,52800063,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(1KI.U/1병)",샤이어파마코리아(유),B02BD02,coagulation factor VIII,
16490,339,431632BIJ,641104901,코지네이트-에프에스 주 (유전자재조합항혈우병인자)_(1000I.U),바이엘코리아(주),B02BD02,coagulation factor VIII,
16491,339,431633BIJ,52800064,"애드베이트주(혈액응고인자 VIII, 유전자재조합)_(1.5KI.U/1병)",샤이어파마코리아(유),B02BD02,coagulation factor VIII,
16492,339,431730BIJ,648902161,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(250I.U)",한국화이자제약(주),B02BD04,coagulation factor IX,
16493,339,431731BIJ,648902162,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(500I.U)",한국화이자제약(주),B02BD04,coagulation factor IX,
16494,339,431732BIJ,648902163,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(1000I.U)",한국화이자제약(주),B02BD04,coagulation factor IX,
16495,339,431733BIJ,648902164,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(2000I.U)",한국화이자제약(주),B02BD04,coagulation factor IX,
16496,339,431734BIJ,648902165,"베네픽스주(혈액응고인자IX, 노나코그-알파 (유전자재조합))_(3000I.U)",한국화이자제약(주),B02BD04,coagulation factor IX,
16497,339,465300BIJ,640004000,헥스텐드주_(500mL),씨제이헬스케어(주),B05AA07,hydroxyethylstarch,
16498,339,486601BIJ,648902231,"진타주250IU(모록토코그알파)(혈액응고인자VIII, 유전자재조합)_(250I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16499,339,486601BIJ,648902821,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(250I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16500,339,486602BIJ,648902241,"진타주500IU(모록토코그알파)(혈액응고인자VIII, 유전자재조합)_(500I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16501,339,486602BIJ,648902822,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(500I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16502,339,486603BIJ,648902251,"진타주1000IU(모록토코그알파)(혈액응고인자VIII, 유전자재조합)_(1000I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16503,339,486603BIJ,648902823,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(1000I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16504,339,486604BIJ,648902261,"진타주2000IU(모록토코그알파)(혈액응고인자VIII, 유전자재조합)_(2000I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16505,339,486604BIJ,648902824,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(2000I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16506,339,486605BIJ,648902825,"진타솔로퓨즈프리필드주(모록토코그알파)(혈액응고인자VIII,유전자재조합)_(3000I.U)",한국화이자제약(주),B02BD02,coagulation factor VIII,
16507,339,488300BIJ,644904680,후루트만주_(2mL),제이더블유중외제약(주),B05XA30,combinations of electrolytes,
16508,339,504600BIJ,667400692,테트라스판주6%_(500mL/백),비브라운코리아(주),B05BB02,electrolytes with carbohydrates,
16509,339,506230BIJ,643604601,"그린진에프주500단위(베록토코그알파)(혈액응고인자VIII,유전자재조합)(수출명:그린진에프주500아이유)_(500I.U)",(주)녹십자,B02BD02,coagulation factor VIII,
16510,339,506231BIJ,643604871,"그린진에프주1000단위(베록토코그알파)(혈액응고인자VIII,유전자재조합)_(1000I.U)",(주)녹십자,B02BD02,coagulation factor VIII,
16511,339,506232BIJ,643605221,"그린진에프주250단위(베록토코그알파)(혈액응고인자VIII,유전자재조합)_(250I.U/250I.U)",(주)녹십자,B02BD02,coagulation factor VIII,
16512,339,590530BIJ,693400051,모조빌주(플레릭사포르)_(24mg/1.2mL),(주)젠자임코리아,L03AX16,plerixafor,
16513,339,607800BIJ,650901710,볼루라이트주6%_(500mL),프레지니우스카비코리아(주),B05AA07,hydroxyethylstarch,
16514,339,615401BIJ,666300272,로미플레이트주250마이크로그램(로미플로스팀)_(0.375mg/1병),한국쿄와하코기린(주),B02BX04,romiplostim,
16515,339,615402BIJ,666300281,엔플레이트주500마이크로그램(로미플로스팀)_(0.625mg/1병),한국쿄와하코기린(주),B02BX04,romiplostim,
16516,339,618830BIJ,666300291,뉴라스타프리필드시린지주(페그필그라스팀)_(6mg/0.6mL),한국쿄와하코기린(주),L03AA13,pegfilgrastim,
16517,339,628301BIJ,626900571,롱퀵스프리필드주(리페그필그라스팀)_(6mg/1관),(주)한독테바,L03AA14,lipegfilgrastim,
16518,339,628330BIJ,642507111,듀라스틴주사액프리필드시린지(트리페그필그라스팀)_(6mg/0.6mL),동아에스티(주),L03AA,Colony stimulating factors,
16519,339,633130BIJ,643605061,뉴라펙프리필드시린지주(페그테오그라스팀)_(6mg/0.6mL),(주)녹십자,L03AA,Colony stimulating factors,
16520,339,649701BIJ,52800051,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(250I.U/1병)",샤이어파마코리아(유),B02BD04,coagulation factor IX,
16521,339,649702BIJ,52800052,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(500I.U/1병)",샤이어파마코리아(유),B02BD04,coagulation factor IX,
16522,339,649703BIJ,52800053,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(1KI.U/1병)",샤이어파마코리아(유),B02BD04,coagulation factor IX,
16523,339,649704BIJ,52800054,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(2KI.U/1병)",샤이어파마코리아(유),B02BD04,coagulation factor IX,
16524,339,649705BIJ,52800055,"릭수비스주(혈액응고인자IX, 노나코그감마(유전자재조합))_(3KI.U/1병)",샤이어파마코리아(유),B02BD04,coagulation factor IX,
16525,339,650900BIJ,659901131,비타퓨잘주6%_(500mL),(주)한국팜비오,B05BB02,electrolytes with carbohydrates,
16526,341,228504BIS,691700011,바이오캅지(탄산수소나트륨)_(650g/1통),(주)삼영메디케어,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16527,341,228504BIS,644900641,디아카트산(탄산수소나트륨)_(650g/1통),제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16528,341,228504BIS,667400461,솔카트비산(탄산수소나트륨)_(650g/1통),비브라운코리아(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16529,341,228504BIS,664300021,비백산(탄산수소나트륨)_(650g/1포),(주)프레제니우스메디칼케어코리아,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16530,341,228504BIS,646601631,바이카트산(탄산수소나트륨)_(650g/1통),(주)박스터,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16531,341,228515BIS,641900831,바이드라이산(탄산수소나트륨)(BIDRY;SOLUCARTPLUS)_(750g/1통(PE)),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16532,341,228515BIS,641900832,바이드라이산(탄산수소나트륨)(BIDRY;SOLUCARTPLUS)_(750g/1통(PP)),보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16533,341,228515BIS,691700021,바이오캅지(탄산수소나트륨)_(750g/1통),(주)삼영메디케어,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16534,341,228518BIS,664300051,비백산(탄산수소나트륨)_(900g/1포),(주)프레제니우스메디칼케어코리아,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16535,341,228522BIS,53700021,"키도림티30산(B제)_(탄산수소나트륨, 882g/1포)",에픽팜(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16536,341,228523BIS,646601641,바이카트산(탄산수소나트륨)_(720g/1통),(주)박스터,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16537,341,228527BIS,646601651,바이카트산(탄산수소나트륨)_(1150g/1통),(주)박스터,B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16538,341,228530BIS,640006791,니드비산(탄산수소나트륨)_(15894g/15894g),씨제이헬스케어(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16539,341,228531BIS,698000551,다이아솔리드비산(탄산수소나트륨)_(16800g/16800g),콜마파마(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16540,341,228531BIS,670103921,씨디에스비산(탄산수소나트륨)_(16800g/16800g),우리들제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16541,341,228531BIS,671704301,헤모다이아비산(탄산수소나트륨)_(16800g/16800g),한국콜마(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16542,341,228532BIS,667400471,솔카트비산(탄산수소나트륨)_(760g/1통),비브라운코리아(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16543,341,228534BIS,641906641,"보령헤모시스지0.15%B액_(탄산수소나트륨, 320.65g/5.5L)",보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16544,341,228503BIS,645101221,디에취덱스0.15%2호액(탄산수소나트륨)_(734.58g/12.6L),대한약품공업(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16545,341,228503BIS,641902171,"보령헤모시스지0.15%B액_(탄산수소나트륨, 734.58g/12.6L)",보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16546,341,228503BIS,644904531,"헤모비덱스0.15%2호액_(탄산수소나트륨, 734.58g/12.6L)",제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16547,341,228511BIS,641902161,"보령헤모시스지0.15%B액_(탄산수소나트륨, 367.29g/6.3L)",보령제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
16548,341,228524BIS,644913081,"헤모비덱스0.15%2호액_(탄산수소나트륨, 408.1g/7L)",제이더블유중외제약(주),B05Z,HEMODIALYTICS AND HEMOFILTRATES,
